drug_name,drugbank_id,smpdb_id,pathway,category,uniprot_id
Magnesium cation,DB01378,SMP0000048,Nicotinate and Nicotinamide Metabolism,metabolic,P22413
Magnesium cation,DB01378,SMP0000095,Alendronate Action Pathway,drug_action,Q03426
Magnesium cation,DB01378,SMP0000095,Alendronate Action Pathway,drug_action,O75845
Magnesium cation,DB01378,SMP0000033,Methionine Metabolism,metabolic,Q96DP5
Magnesium cation,DB01378,SMP0000082,Simvastatin Action Pathway,drug_action,Q15126
Magnesium cation,DB01378,SMP0000082,Simvastatin Action Pathway,drug_action,O75845
Magnesium cation,DB01378,SMP0000543,Methylenetetrahydrofolate Reductase Deficiency (MTHFRD),disease,Q6UB35
Magnesium cation,DB01378,SMP0000532,Sulfite Oxidase Deficiency,disease,O95861
Magnesium cation,DB01378,SMP0000375,Verapamil Action Pathway,drug_action,P50993
Magnesium cation,DB01378,SMP0000375,Verapamil Action Pathway,drug_action,P54709
Magnesium cation,DB01378,SMP0000375,Verapamil Action Pathway,drug_action,P48549
Magnesium cation,DB01378,SMP0000375,Verapamil Action Pathway,drug_action,Q12959
Magnesium cation,DB01378,SMP0000375,Verapamil Action Pathway,drug_action,Q5I7T1
Magnesium cation,DB01378,SMP0000375,Verapamil Action Pathway,drug_action,O00180
Magnesium cation,DB01378,SMP0000375,Verapamil Action Pathway,drug_action,Q13884
Magnesium cation,DB01378,SMP0000375,Verapamil Action Pathway,drug_action,P26678
Magnesium cation,DB01378,SMP0000375,Verapamil Action Pathway,drug_action,Q15746
Magnesium cation,DB01378,SMP0000375,Verapamil Action Pathway,drug_action,P13805
Magnesium cation,DB01378,SMP0000375,Verapamil Action Pathway,drug_action,P45378
Magnesium cation,DB01378,SMP0000375,Verapamil Action Pathway,drug_action,Q14643
Magnesium cation,DB01378,SMP0000649,Lamivudine Metabolism Pathway,drug_metabolism,O75751
Magnesium cation,DB01378,SMP0000649,Lamivudine Metabolism Pathway,drug_metabolism,Q9UNQ0
Magnesium cation,DB01378,SMP0000649,Lamivudine Metabolism Pathway,drug_metabolism,Q99447
Magnesium cation,DB01378,SMP0000079,Ibandronate Action Pathway,drug_action,Q03426
Magnesium cation,DB01378,SMP0000079,Ibandronate Action Pathway,drug_action,O75845
Magnesium cation,DB01378,SMP0000697,Flurbiprofen Action Pathway,drug_action,P19440
Magnesium cation,DB01378,SMP0000697,Flurbiprofen Action Pathway,drug_action,P20813
Magnesium cation,DB01378,SMP0000697,Flurbiprofen Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000629,Adefovir Dipivoxil Metabolism Pathway,drug_metabolism,P15531
Magnesium cation,DB01378,SMP0000084,Etodolac Action Pathway,drug_action,P07203
Magnesium cation,DB01378,SMP0000084,Etodolac Action Pathway,drug_action,P34913
Magnesium cation,DB01378,SMP0000084,Etodolac Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000601,Etoposide Metabolism Pathway,drug_metabolism,P11388
Magnesium cation,DB01378,SMP0000601,Etoposide Metabolism Pathway,drug_metabolism,Q15084
Magnesium cation,DB01378,SMP0030880,Estrone Metabolism,metabolic,Q96GW1
Magnesium cation,DB01378,SMP0030880,Estrone Metabolism,metabolic,P30040
Magnesium cation,DB01378,SMP0000109,Mefenamic Acid Action Pathway,drug_action,P19440
Magnesium cation,DB01378,SMP0000109,Mefenamic Acid Action Pathway,drug_action,P20813
Magnesium cation,DB01378,SMP0000109,Mefenamic Acid Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000120,Naproxen Action Pathway,drug_action,P19440
Magnesium cation,DB01378,SMP0000120,Naproxen Action Pathway,drug_action,P20813
Magnesium cation,DB01378,SMP0000120,Naproxen Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000701,Phenylbutazone Action Pathway,drug_action,P19440
Magnesium cation,DB01378,SMP0000701,Phenylbutazone Action Pathway,drug_action,P20813
Magnesium cation,DB01378,SMP0000701,Phenylbutazone Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000106,Meloxicam Action Pathway,drug_action,P07203
Magnesium cation,DB01378,SMP0000106,Meloxicam Action Pathway,drug_action,P34913
Magnesium cation,DB01378,SMP0000106,Meloxicam Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000694,Carprofen Action Pathway,drug_action,P19440
Magnesium cation,DB01378,SMP0000694,Carprofen Action Pathway,drug_action,P20813
Magnesium cation,DB01378,SMP0000694,Carprofen Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000429,Disulfiram Action Pathway,drug_action,P21964
Magnesium cation,DB01378,SMP0000662,Dobutamine Action Pathway,drug_action,Q13733
Magnesium cation,DB01378,SMP0000662,Dobutamine Action Pathway,drug_action,P54710
Magnesium cation,DB01378,SMP0000662,Dobutamine Action Pathway,drug_action,Q9UK17
Magnesium cation,DB01378,SMP0000662,Dobutamine Action Pathway,drug_action,P15382
Magnesium cation,DB01378,SMP0000662,Dobutamine Action Pathway,drug_action,Q15842
Magnesium cation,DB01378,SMP0000662,Dobutamine Action Pathway,drug_action,Q9Y3Q4
Magnesium cation,DB01378,SMP0000662,Dobutamine Action Pathway,drug_action,Q13936
Magnesium cation,DB01378,SMP0000662,Dobutamine Action Pathway,drug_action,P16615
Magnesium cation,DB01378,SMP0000662,Dobutamine Action Pathway,drug_action,Q15746
Magnesium cation,DB01378,SMP0000662,Dobutamine Action Pathway,drug_action,P13805
Magnesium cation,DB01378,SMP0000662,Dobutamine Action Pathway,drug_action,P45378
Magnesium cation,DB01378,SMP0000662,Dobutamine Action Pathway,drug_action,Q14643
Magnesium cation,DB01378,SMP0000004,Glycine and Serine Metabolism,metabolic,O43175
Magnesium cation,DB01378,SMP0000289,Diflunisal Action Pathway,drug_action,P19440
Magnesium cation,DB01378,SMP0000289,Diflunisal Action Pathway,drug_action,P20813
Magnesium cation,DB01378,SMP0000289,Diflunisal Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000297,Alprenolol Action Pathway,drug_action,Q13733
Magnesium cation,DB01378,SMP0000297,Alprenolol Action Pathway,drug_action,P54710
Magnesium cation,DB01378,SMP0000297,Alprenolol Action Pathway,drug_action,Q9UK17
Magnesium cation,DB01378,SMP0000297,Alprenolol Action Pathway,drug_action,P15382
Magnesium cation,DB01378,SMP0000297,Alprenolol Action Pathway,drug_action,Q15842
Magnesium cation,DB01378,SMP0000297,Alprenolol Action Pathway,drug_action,Q9Y3Q4
Magnesium cation,DB01378,SMP0000297,Alprenolol Action Pathway,drug_action,Q13936
Magnesium cation,DB01378,SMP0000297,Alprenolol Action Pathway,drug_action,P16615
Magnesium cation,DB01378,SMP0000297,Alprenolol Action Pathway,drug_action,Q15746
Magnesium cation,DB01378,SMP0000297,Alprenolol Action Pathway,drug_action,P13805
Magnesium cation,DB01378,SMP0000297,Alprenolol Action Pathway,drug_action,P45378
Magnesium cation,DB01378,SMP0000297,Alprenolol Action Pathway,drug_action,Q14643
Magnesium cation,DB01378,SMP0000101,Suprofen Action Pathway,drug_action,P19440
Magnesium cation,DB01378,SMP0000101,Suprofen Action Pathway,drug_action,P20813
Magnesium cation,DB01378,SMP0000101,Suprofen Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000112,Risedronate Action Pathway,drug_action,Q03426
Magnesium cation,DB01378,SMP0000112,Risedronate Action Pathway,drug_action,O75845
Magnesium cation,DB01378,SMP0000429,Disulfiram Action Pathway,drug_action,P21964
Magnesium cation,DB01378,SMP0000323,Quinidine Action Pathway,drug_action,P63252
Magnesium cation,DB01378,SMP0000323,Quinidine Action Pathway,drug_action,Q9Y6J6
Magnesium cation,DB01378,SMP0000323,Quinidine Action Pathway,drug_action,Q13884
Magnesium cation,DB01378,SMP0000323,Quinidine Action Pathway,drug_action,Q13733
Magnesium cation,DB01378,SMP0000323,Quinidine Action Pathway,drug_action,P54710
Magnesium cation,DB01378,SMP0000323,Quinidine Action Pathway,drug_action,Q09428
Magnesium cation,DB01378,SMP0000323,Quinidine Action Pathway,drug_action,P32418
Magnesium cation,DB01378,SMP0000323,Quinidine Action Pathway,drug_action,P26678
Magnesium cation,DB01378,SMP0000323,Quinidine Action Pathway,drug_action,Q15746
Magnesium cation,DB01378,SMP0000323,Quinidine Action Pathway,drug_action,P13805
Magnesium cation,DB01378,SMP0000323,Quinidine Action Pathway,drug_action,P45378
Magnesium cation,DB01378,SMP0000323,Quinidine Action Pathway,drug_action,Q14643
Magnesium cation,DB01378,SMP0000077,Piroxicam Action Pathway,drug_action,P19440
Magnesium cation,DB01378,SMP0000077,Piroxicam Action Pathway,drug_action,P20813
Magnesium cation,DB01378,SMP0000077,Piroxicam Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000709,Salicylic Acid Action Pathway,drug_action,P19440
Magnesium cation,DB01378,SMP0000709,Salicylic Acid Action Pathway,drug_action,P20813
Magnesium cation,DB01378,SMP0000709,Salicylic Acid Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000083,Acetylsalicylic Acid Action Pathway,drug_action,P19440
Magnesium cation,DB01378,SMP0000083,Acetylsalicylic Acid Action Pathway,drug_action,P20813
Magnesium cation,DB01378,SMP0000083,Acetylsalicylic Acid Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000306,Pindolol Action Pathway,drug_action,Q13733
Magnesium cation,DB01378,SMP0000306,Pindolol Action Pathway,drug_action,P54710
Magnesium cation,DB01378,SMP0000306,Pindolol Action Pathway,drug_action,Q9UK17
Magnesium cation,DB01378,SMP0000306,Pindolol Action Pathway,drug_action,P15382
Magnesium cation,DB01378,SMP0000306,Pindolol Action Pathway,drug_action,Q15842
Magnesium cation,DB01378,SMP0000306,Pindolol Action Pathway,drug_action,Q9Y3Q4
Magnesium cation,DB01378,SMP0000306,Pindolol Action Pathway,drug_action,Q13936
Magnesium cation,DB01378,SMP0000306,Pindolol Action Pathway,drug_action,P16615
Magnesium cation,DB01378,SMP0000306,Pindolol Action Pathway,drug_action,Q15746
Magnesium cation,DB01378,SMP0000306,Pindolol Action Pathway,drug_action,P13805
Magnesium cation,DB01378,SMP0000306,Pindolol Action Pathway,drug_action,P45378
Magnesium cation,DB01378,SMP0000306,Pindolol Action Pathway,drug_action,Q14643
Magnesium cation,DB01378,SMP0000102,Bromfenac Action Pathway,drug_action,P19440
Magnesium cation,DB01378,SMP0000102,Bromfenac Action Pathway,drug_action,P20813
Magnesium cation,DB01378,SMP0000102,Bromfenac Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000113,Oxaprozin Action Pathway,drug_action,P19440
Magnesium cation,DB01378,SMP0000113,Oxaprozin Action Pathway,drug_action,P20813
Magnesium cation,DB01378,SMP0000113,Oxaprozin Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000427,Azathioprine Action Pathway,drug_action,P50583
Magnesium cation,DB01378,SMP0000085,Ketoprofen Action Pathway,drug_action,P19440
Magnesium cation,DB01378,SMP0000085,Ketoprofen Action Pathway,drug_action,P20813
Magnesium cation,DB01378,SMP0000085,Ketoprofen Action Pathway,drug_action,P98187
Magnesium cation,DB01378,SMP0000428,Mercaptopurine Action Pathway,drug_action,P55263
Magnesium cation,DB01378,SMP0000428,Mercaptopurine Action Pathway,drug_action,P23921
Magnesium cation,DB01378,SMP0000324,Procainamide (Antiarrhythmic) Action Pathway,drug_action,Q02641
Magnesium cation,DB01378,SMP0000324,Procainamide (Antiarrhythmic) Action Pathway,drug_action,P51787
Magnesium cation,DB01378,SMP0000324,Procainamide (Antiarrhythmic) Action Pathway,drug_action,Q9UK17
Magnesium cation,DB01378,SMP0000324,Procainamide (Antiarrhythmic) Action Pathway,drug_action,Q13733
Magnesium cation,DB01378,SMP0000324,Procainamide (Antiarrhythmic) Action Pathway,drug_action,P54710
Magnesium cation,DB01378,SMP0000324,Procainamide (Antiarrhythmic) Action Pathway,drug_action,Q09428
Magnesium cation,DB01378,SMP0000324,Procainamide (Antiarrhythmic) Action Pathway,drug_action,P32418
Magnesium cation,DB01378,SMP0000324,Procainamide (Antiarrhythmic) Action Pathway,drug_action,P26678
Magnesium cation,DB01378,SMP0000324,Procainamide (Antiarrhythmic) Action Pathway,drug_action,Q15746
Magnesium cation,DB01378,SMP0000324,Procainamide (Antiarrhythmic) Action Pathway,drug_action,P13805
Magnesium cation,DB01378,SMP0000324,Procainamide (Antiarrhythmic) Action Pathway,drug_action,P45378
Magnesium cation,DB01378,SMP0000324,Procainamide (Antiarrhythmic) Action Pathway,drug_action,Q14643
Magnesium cation,DB01378,SMP0000086,Ibuprofen Action Pathway,drug_action,P10632
Magnesium cation,DB01378,SMP0000086,Ibuprofen Action Pathway,drug_action,P23284
Magnesium cation,DB01378,SMP0000086,Ibuprofen Action Pathway,drug_action,Q16647
Magnesium cation,DB01378,SMP0000086,Ibuprofen Action Pathway,drug_action,P05181
Magnesium cation,DB01378,SMP0000382,Nitrendipine Action Pathway,drug_action,P50993
Magnesium cation,DB01378,SMP0000382,Nitrendipine Action Pathway,drug_action,P54709
Magnesium cation,DB01378,SMP0000382,Nitrendipine Action Pathway,drug_action,P48549
Magnesium cation,DB01378,SMP0000382,Nitrendipine Action Pathway,drug_action,Q12959
Magnesium cation,DB01378,SMP0000382,Nitrendipine Action Pathway,drug_action,Q5I7T1
Magnesium cation,DB01378,SMP0000382,Nitrendipine Action Pathway,drug_action,O00180
Magnesium cation,DB01378,SMP0000382,Nitrendipine Action Pathway,drug_action,Q13884
Magnesium cation,DB01378,SMP0000382,Nitrendipine Action Pathway,drug_action,P26678
Magnesium cation,DB01378,SMP0000382,Nitrendipine Action Pathway,drug_action,Q15746
Magnesium cation,DB01378,SMP0000382,Nitrendipine Action Pathway,drug_action,P13805
Magnesium cation,DB01378,SMP0000382,Nitrendipine Action Pathway,drug_action,P45378
Magnesium cation,DB01378,SMP0000382,Nitrendipine Action Pathway,drug_action,Q14643
Magnesium cation,DB01378,SMP0000330,Tocainide Action Pathway,drug_action,P05023
Magnesium cation,DB01378,SMP0000330,Tocainide Action Pathway,drug_action,P14415
Magnesium cation,DB01378,SMP0000330,Tocainide Action Pathway,drug_action,P48050
Magnesium cation,DB01378,SMP0000330,Tocainide Action Pathway,drug_action,P22460
Magnesium cation,DB01378,SMP0000330,Tocainide Action Pathway,drug_action,Q12809
Magnesium cation,DB01378,SMP0000330,Tocainide Action Pathway,drug_action,O60706
Magnesium cation,DB01378,SMP0000330,Tocainide Action Pathway,drug_action,Q9NY47
Magnesium cation,DB01378,SMP0000330,Tocainide Action Pathway,drug_action,P26678
Magnesium cation,DB01378,SMP0000330,Tocainide Action Pathway,drug_action,Q15746
Magnesium cation,DB01378,SMP0000330,Tocainide Action Pathway,drug_action,P13805
Magnesium cation,DB01378,SMP0000330,Tocainide Action Pathway,drug_action,P45378
Magnesium cation,DB01378,SMP0000330,Tocainide Action Pathway,drug_action,Q14643
Magnesium cation,DB01378,SMP0000663,Isoprenaline Action Pathway,drug_action,Q13733
Magnesium cation,DB01378,SMP0000663,Isoprenaline Action Pathway,drug_action,P54710
Magnesium cation,DB01378,SMP0000663,Isoprenaline Action Pathway,drug_action,Q9UK17
Magnesium cation,DB01378,SMP0000663,Isoprenaline Action Pathway,drug_action,P15382
Magnesium cation,DB01378,SMP0000663,Isoprenaline Action Pathway,drug_action,Q15842
Magnesium cation,DB01378,SMP0000663,Isoprenaline Action Pathway,drug_action,Q9Y3Q4
Magnesium cation,DB01378,SMP0000663,Isoprenaline Action Pathway,drug_action,Q13936
Magnesium cation,DB01378,SMP0000663,Isoprenaline Action Pathway,drug_action,P16615
Magnesium cation,DB01378,SMP0000663,Isoprenaline Action Pathway,drug_action,Q15746
Magnesium cation,DB01378,SMP0000663,Isoprenaline Action Pathway,drug_action,P13805
Magnesium cation,DB01378,SMP0000663,Isoprenaline Action Pathway,drug_action,P45378
Magnesium cation,DB01378,SMP0000663,Isoprenaline Action Pathway,drug_action,Q14643
Magnesium cation,DB01378,SMP0000119,Fluvastatin Action Pathway,drug_action,Q03426
Magnesium cation,DB01378,SMP0000119,Fluvastatin Action Pathway,drug_action,Q15125
Magnesium cation,DB01378,SMP0000092,Rosuvastatin Action Pathway,drug_action,Q03426
Magnesium cation,DB01378,SMP0000092,Rosuvastatin Action Pathway,drug_action,Q15125
Magnesium cation,DB01378,SMP0000664,Arbutamine Action Pathway,drug_action,Q13733
Magnesium cation,DB01378,SMP0000664,Arbutamine Action Pathway,drug_action,P54710
Magnesium cation,DB01378,SMP0000664,Arbutamine Action Pathway,drug_action,Q9UK17
Magnesium cation,DB01378,SMP0000664,Arbutamine Action Pathway,drug_action,P15382
Magnesium cation,DB01378,SMP0000664,Arbutamine Action Pathway,drug_action,Q15842
Magnesium cation,DB01378,SMP0000664,Arbutamine Action Pathway,drug_action,Q9Y3Q4
Magnesium cation,DB01378,SMP0000664,Arbutamine Action Pathway,drug_action,Q13936
Magnesium cation,DB01378,SMP0000664,Arbutamine Action Pathway,drug_action,P16615
Magnesium cation,DB01378,SMP0000664,Arbutamine Action Pathway,drug_action,Q15746
Magnesium cation,DB01378,SMP0000664,Arbutamine Action Pathway,drug_action,P13805
Magnesium cation,DB01378,SMP0000664,Arbutamine Action Pathway,drug_action,P45378
Magnesium cation,DB01378,SMP0000664,Arbutamine Action Pathway,drug_action,Q14643
Magnesium cation,DB01378,SMP0000379,Nifedipine Action Pathway,drug_action,P50993
Magnesium cation,DB01378,SMP0000379,Nifedipine Action Pathway,drug_action,P54709
Magnesium cation,DB01378,SMP0000379,Nifedipine Action Pathway,drug_action,P48549
Magnesium cation,DB01378,SMP0000379,Nifedipine Action Pathway,drug_action,Q12959
Magnesium cation,DB01378,SMP0000379,Nifedipine Action Pathway,drug_action,Q5I7T1
Magnesium cation,DB01378,SMP0000379,Nifedipine Action Pathway,drug_action,O00180
Magnesium cation,DB01378,SMP0000379,Nifedipine Action Pathway,drug_action,Q13884
Magnesium cation,DB01378,SMP0000379,Nifedipine Action Pathway,drug_action,P26678
Magnesium cation,DB01378,SMP0000379,Nifedipine Action Pathway,drug_action,Q15746
Magnesium cation,DB01378,SMP0000379,Nifedipine Action Pathway,drug_action,P13805
Magnesium cation,DB01378,SMP0000379,Nifedipine Action Pathway,drug_action,P45378
Magnesium cation,DB01378,SMP0000379,Nifedipine Action Pathway,drug_action,Q14643
Magnesium cation,DB01378,SMP0000665,Amiodarone Action Pathway,drug_action,O95180
Magnesium cation,DB01378,SMP0000665,Amiodarone Action Pathway,drug_action,P05023
Magnesium cation,DB01378,SMP0000665,Amiodarone Action Pathway,drug_action,P14415
Magnesium cation,DB01378,SMP0000665,Amiodarone Action Pathway,drug_action,P48050
Magnesium cation,DB01378,SMP0000665,Amiodarone Action Pathway,drug_action,P22460
Magnesium cation,DB01378,SMP0000665,Amiodarone Action Pathway,drug_action,Q15842
Magnesium cation,DB01378,SMP0000665,Amiodarone Action Pathway,drug_action,Q9Y3Q4
Magnesium cation,DB01378,SMP0000665,Amiodarone Action Pathway,drug_action,P08172
Magnesium cation,DB01378,SMP0000665,Amiodarone Action Pathway,drug_action,P10644
Magnesium cation,DB01378,SMP0000665,Amiodarone Action Pathway,drug_action,P02585
Magnesium cation,DB01378,SMP0000665,Amiodarone Action Pathway,drug_action,P45379
Magnesium cation,DB01378,SMP0000665,Amiodarone Action Pathway,drug_action,Q14643
Magnesium cation,DB01378,SMP0000367,Carvedilol Action Pathway,drug_action,P13637
Magnesium cation,DB01378,SMP0000367,Carvedilol Action Pathway,drug_action,B7ZKV8
Magnesium cation,DB01378,SMP0000367,Carvedilol Action Pathway,drug_action,P48544
Magnesium cation,DB01378,SMP0000367,Carvedilol Action Pathway,drug_action,P51787
Magnesium cation,DB01378,SMP0000367,Carvedilol Action Pathway,drug_action,Q09428
